id,name,time,leve,location(仅镇馆之宝有),size,material,describe(仅镇馆之宝有),relic_url,img_url
2906,汉银镯,汉,未定级,,直径6cm，0.023kg,金银器,,https://www.sxhm.com/collections/detail/7260.html,htps:/Uploads/Picture/2023/03/01/s63fec27886791.JPG
2907,唐三彩釉陶镇墓兽,唐,三级,,高54cm，4.495kg,雕塑造像,,https://www.sxhm.com/collections/detail/7261.html,htps:/Uploads/Picture/2023/03/01/s63fec28186394.JPG
2908,唐石罐,唐,一般,,通高15.4cm，腹径15.5cm，2.190kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/7262.html,htps:/Uploads/Picture/2023/03/01/s63fec29b75845.jpg
2909,清凤鸟纹刺绣花挂屏,清,一般,,长85cm，宽26.8cm，6.800kg,其他,,https://www.sxhm.com/collections/detail/7263.html,htps:/Uploads/Picture/2023/03/01/s63fec2abf2a81.jpg
2910,清凤鸟纹刺绣花挂屏,清,一般,,长85cm，宽26.8cm，6.800kg,其他,,https://www.sxhm.com/collections/detail/7264.html,htps:/Uploads/Picture/2023/03/01/s63fec2ce8f304.jpg
2911,元灰陶女立俑,元,三级,,高24.8cm，0.520kg,雕塑造像,,https://www.sxhm.com/collections/detail/7265.html,htps:/Uploads/Picture/2023/03/01/s63fec2d32f18a.JPG
2912,汉残银环,汉,未定级,,直径2cm，1.000g,金银器,,https://www.sxhm.com/collections/detail/7266.html,htps:/Uploads/Picture/2023/03/01/s63fec2ea667ef.JPG
2913,元灰陶女立俑,元,三级,,高25cm，0.505kg,雕塑造像,,https://www.sxhm.com/collections/detail/7267.html,htps:/Uploads/Picture/2023/03/01/s63fec2f17f2ee.JPG
2914,清凤鸟纹刺绣花挂屏,清,一般,,长85cm，宽26.8cm，6.800kg,其他,,https://www.sxhm.com/collections/detail/7268.html,htps:/Uploads/Picture/2023/03/01/s63fec3034bc8e.jpg
2915,元灰陶男立俑,元,三级,,高27.3cm，0.890kg,雕塑造像,,https://www.sxhm.com/collections/detail/7269.html,htps:/Uploads/Picture/2023/03/01/s63fec31308fb9.JPG
2916,清绢质木框五扇屏风,清,一般,,长200cm，宽55cm，4.200kg,其他,,https://www.sxhm.com/collections/detail/7270.html,htps:/Uploads/Picture/2023/03/01/s63fec32a508b4.jpg
2917,汉残银簪,汉,未定级,,残长7cm，2.800g,金银器,,https://www.sxhm.com/collections/detail/7271.html,htps:/Uploads/Picture/2023/03/01/s63fec332033e8.JPG
2918,元灰陶男立俑,元,三级,,高26.8cm，0.860kg,雕塑造像,,https://www.sxhm.com/collections/detail/7272.html,htps:/Uploads/Picture/2023/03/01/s63fec334447c4.JPG
2919,清木插屏镜,清,一般,,长66cm，宽46cm，3.400kg,其他,,https://www.sxhm.com/collections/detail/7273.html,htps:/Uploads/Picture/2023/03/01/s63fec357841af.jpg
2920,唐三彩釉陶胡人牵夫俑,唐,二级,,高43.5cm，1.845kg,雕塑造像,,https://www.sxhm.com/collections/detail/7274.html,htps:/Uploads/Picture/2023/03/01/s63fec3622b0e4.JPG
2921,清大理石面方桌,清,一般,,边长90.5cm，高88cm，56.000kg,其他,,https://www.sxhm.com/collections/detail/7275.html,htps:/Uploads/Picture/2023/03/01/s63fec376c7f2b.jpg
2922,新石器时代小口尖底瓶,新石器时代,三级,,高38cm，口径6.5cm，2.040kg,陶器,,https://www.sxhm.com/collections/detail/7276.html,htps:/Uploads/Picture/2023/03/01/s63fec38531a2e.jpg
2923,元灰陶女立俑,元,三级,,高28.5cm，0.945kg,雕塑造像,,https://www.sxhm.com/collections/detail/7277.html,htps:/Uploads/Picture/2023/03/01/s63fec38613103.JPG
2924,唐兽面纹砖,唐,三级,,长16.5cm，宽12cm，0.670kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/7278.html,htps:/Uploads/Picture/2023/03/01/s63fec387790bf.JPG
2925,明代镂空鎏金凤纹银香囊,明,未定级,,长10cm，0.050kg,金银器,,https://www.sxhm.com/collections/detail/7279.html,htps:/Uploads/Picture/2023/03/01/s63fec39b0d448.JPG
2926,清玻璃内画女士挂镜,清,一般,,长29.8cm，宽40.5cm，1.000kg,其他,,https://www.sxhm.com/collections/detail/7280.html,htps:/Uploads/Picture/2023/03/01/s63fec3a336e2f.jpg
2927,元灰陶女立俑,元,三级,,高27cm，0.830kg,雕塑造像,,https://www.sxhm.com/collections/detail/7281.html,htps:/Uploads/Picture/2023/03/01/s63fec3ae61e57.JPG
2928,新石器时代仰韶文化红陶钵,新石器时代,一般,,高14cm，口径16.4cm，1.339kg,陶器,,https://www.sxhm.com/collections/detail/7282.html,htps:/Uploads/Picture/2023/03/01/s63fec3afe0bb4.jpg
2929,清玻璃内画男士挂镜,清,一般,,长29.8cm，宽40.5cm，1.000kg,其他,,https://www.sxhm.com/collections/detail/7283.html,htps:/Uploads/Picture/2023/03/01/s63fec3c00658e.jpg
2930,唐天八玄武大内砖,唐,三级,,长36cm，宽16cm，6.700kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/7284.html,htps:/Uploads/Picture/2023/03/01/s63fec3bb0f7e9.jpg
2931,元灰陶卧羊,元,三级,,高10.5cm，长13cm，0.280kg,雕塑造像,,https://www.sxhm.com/collections/detail/7285.html,htps:/Uploads/Picture/2023/03/01/s63fec3cabfc24.JPG
2932,元灰陶牛,元,三级,,高9cm，长15.5cm，0.335kg,雕塑造像,,https://www.sxhm.com/collections/detail/7286.html,htps:/Uploads/Picture/2023/03/01/s63fec3e8a617b.JPG
2933,清绢本二十四孝故事图挂屏,清,一般,,长120cm，宽35.6cm，9.500kg,其他,,https://www.sxhm.com/collections/detail/7287.html,htps:/Uploads/Picture/2023/03/01/s63fec3e31087a.jpg
2934,新石器时代红陶双耳罐,新石器时代,一般,,口径9cm，高30cm，1.840kg,陶器,,https://www.sxhm.com/collections/detail/7288.html,htps:/Uploads/Picture/2023/03/01/s63fec3d2bff71.JPG
2935,汉铜灯,汉,二级,,高33cm，口径10.5cm，座围39cm，0.769kg,铜器,,https://www.sxhm.com/collections/detail/7289.html,htps:/Uploads/Picture/2023/03/01/s63fec3e8619a5.JPG
2936,唐杨谏臣墓誌,唐,三级,,长32cm，宽33cm，11.800kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/7290.html,htps:/Uploads/Picture/2023/03/01/s63fec3f8562f4.jpg
2937,元灰陶鸡,元,三级,,高13.8cm，长12.5cm，0.315kg,雕塑造像,,https://www.sxhm.com/collections/detail/7291.html,htps:/Uploads/Picture/2023/03/01/s63fec407522d6.JPG
2938,汉铜鐎斗,汉,三级,,通高26.8cm，口径21.9cm，2.050kg,铜器,,https://www.sxhm.com/collections/detail/7292.html,htps:/Uploads/Picture/2023/03/01/s63fec40f452d3.JPG
2939,新石器时代陶纺轮,新石器时代,一般,,直径5.5cm，0.093kg,陶器,,https://www.sxhm.com/collections/detail/7293.html,htps:/Uploads/Picture/2023/03/01/s63fec418c0b8c.jpg
2940,清绢本二十四孝故事图挂屏,清,一般,,长120cm，宽35.6cm，9.500kg,其他,,https://www.sxhm.com/collections/detail/7294.html,htps:/Uploads/Picture/2023/03/01/s63fec417c2e50.jpg
2941,元灰陶鞍马,元,三级,,高29cm，长36cm，2.265kg,雕塑造像,,https://www.sxhm.com/collections/detail/7295.html,htps:/Uploads/Picture/2023/03/01/s63fec4267be8c.JPG
2942,汉凤鸟座铜薰炉,汉,二级,,通高24.5cm，盘径18.1cm，1.285kg,铜器,,https://www.sxhm.com/collections/detail/7296.html,htps:/Uploads/Picture/2023/03/01/s63fec42e33310.JPG
2943,新石器时代仰韶文化红陶三耳带盖罐,新石器时代,二级,,高9cm，口径8cm，0.370kg,陶器,,https://www.sxhm.com/collections/detail/7297.html,htps:/Uploads/Picture/2023/03/01/s63fec43dac46d.jpg
2944,唐兽面浮雕砖,唐,三级,,长33cm，宽37cm，16.040kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/7298.html,htps:/Uploads/Picture/2023/03/01/s63fec43460185.JPG
2945,清绢本二十四孝故事图挂屏,清,一般,,长120cm，宽35.6cm，9.500kg,其他,,https://www.sxhm.com/collections/detail/7299.html,htps:/Uploads/Picture/2023/03/01/s63fec43d6f495.jpg
2946,汉错银铜带钩,汉,三级,,长10cm，0.094kg,铜器,,https://www.sxhm.com/collections/detail/7300.html,htps:/Uploads/Picture/2023/03/01/s63fec4456d55b.JPG
2947,元灰陶鞍马,元,一般,,高26cm，长33cm，1.860kg,雕塑造像,,https://www.sxhm.com/collections/detail/7301.html,htps:/Uploads/Picture/2023/03/01/s63fec448d194d.JPG
2948,唐青釉褐花瓷水盂,唐,一般,,口径2.2cm，高3.7cm，0.080kg,瓷器,,https://www.sxhm.com/collections/detail/7302.html,htps:/Uploads/Picture/2023/03/01/s63fec4532a281.JPG
2949,汉伏兽纹铜带钩,汉,一般,,长9.3cm，0.062kg,铜器,,https://www.sxhm.com/collections/detail/7303.html,htps:/Uploads/Picture/2023/03/01/s63fec45f7382c.JPG
2950,清绢本二十四孝故事图挂屏,清,一般,,长120cm，宽35.6cm，9.500kg,其他,,https://www.sxhm.com/collections/detail/7304.html,htps:/Uploads/Picture/2023/03/01/s63fec46442b0c.jpg
2951,唐青釉瓷罐,唐,一般,,口径11.8cm，高30.4cm，3.680kg,瓷器,,https://www.sxhm.com/collections/detail/7305.html,htps:/Uploads/Picture/2023/03/01/s63fec470711fe.JPG
2952,汉首形铜带钩,汉,一般,,长6.8cm，0.050kg,铜器,,https://www.sxhm.com/collections/detail/7306.html,htps:/Uploads/Picture/2023/03/01/s63fec47924e22.JPG
2953,唐三彩釉陶鸡,唐,三级,,高12cm，长9.5cm，0.140kg,雕塑造像,,https://www.sxhm.com/collections/detail/7307.html,htps:/Uploads/Picture/2023/03/01/s63fec472ae233.JPG
2954,唐石盂,唐,三级,,高5cm，口径4cm，0.105kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/7308.html,htps:/Uploads/Picture/2023/03/01/s63fec47286dcd.jpg
2955,清木器座,清,一般,,直径23cm，高5.5cm，0.398kg,其他,,https://www.sxhm.com/collections/detail/7309.html,htps:/Uploads/Picture/2023/03/01/s63fec485dbe28.jpg
2956,汉铜小匜,汉,三级,,通长8.3cm，口径4.1cm，0.032kg,铜器,,https://www.sxhm.com/collections/detail/7310.html,htps:/Uploads/Picture/2023/03/01/s63fec492dd3f3.JPG
2957,新石器时期陶盉,新石器时代,三级,,通高12.2cm，口径8.2cm，0.441kg,陶器,,https://www.sxhm.com/collections/detail/7311.html,htps:/Uploads/Picture/2023/03/01/s63fec485d5215.JPG
2958,唐彩绘陶男装女立俑,唐,三级,,高21.5cm，0.340kg,雕塑造像,,https://www.sxhm.com/collections/detail/7312.html,htps:/Uploads/Picture/2023/03/01/s63fec499a0d8e.JPG
2959,唐白釉瓷小执壶,唐,一般,,口径1.9cm，高4.6cm，0.020kg,瓷器,,https://www.sxhm.com/collections/detail/7313.html,htps:/Uploads/Picture/2023/03/01/s63fec499b2e93.JPG
2960,清玻璃内画镜,清,一般,,长55.5cm，宽41cm，2.370kg,其他,,https://www.sxhm.com/collections/detail/7314.html,htps:/Uploads/Picture/2023/03/01/s63fec4a571b56.jpg
2961,汉鎏金羊纹铜铺首,汉,一般,,高3.5cm，宽3.9cm，0.017kg,铜器,,https://www.sxhm.com/collections/detail/7315.html,htps:/Uploads/Picture/2023/03/01/s63fec4aed6f4e.JPG
2962,唐彩绘陶男立俑,唐,三级,,高21.5cm，0.480kg,雕塑造像,,https://www.sxhm.com/collections/detail/7316.html,htps:/Uploads/Picture/2023/03/01/s63fec4b80d1d2.JPG
2963,唐鸱吻,唐,二级,,长86cm，宽30cm，20.000kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/7317.html,htps:/Uploads/Picture/2023/03/01/s63fec4b02ea89.JPG
2964,新石器时代双耳彩绘红陶罐,新石器时代,一般,,口径12cm，高34cm，3.210kg,陶器,,https://www.sxhm.com/collections/detail/7318.html,htps:/Uploads/Picture/2023/03/01/s63fec4c27d726.jpg
2965,唐青釉彩斑瓷壶,唐,一般,,口径11cm，高21.4cm，1.350kg,瓷器,,https://www.sxhm.com/collections/detail/7319.html,htps:/Uploads/Picture/2023/03/01/s63fec4c40faee.jpg
2966,汉鎏金小铜钫,汉,一般,,高5.8cm，口宽1.9cm，0.088kg,铜器,,https://www.sxhm.com/collections/detail/7320.html,htps:/Uploads/Picture/2023/03/01/s63fec4ca8cc22.JPG
2967,唐彩绘陶男装女立俑,唐,三级,,高21.8cm，0.395kg,雕塑造像,,https://www.sxhm.com/collections/detail/7321.html,htps:/Uploads/Picture/2023/03/01/s63fec4d37ea85.JPG
2968,清玻璃内画侍女挂镜,清,一般,,宽29.8cm，长40.5cm，2.336kg,其他,,https://www.sxhm.com/collections/detail/7322.html,htps:/Uploads/Picture/2023/03/01/s63fec4d354015.jpg
2969,唐白釉小瓷盒,唐,一般,,口径7.2cm，高4cm，0.160kg,瓷器,,https://www.sxhm.com/collections/detail/7323.html,htps:/Uploads/Picture/2023/03/01/s63fec4e5e4e0b.jpg
2970,汉“长富贵”四乳草叶纹铜镜,汉,二级,,直径18.3cm，0.697kg,铜器,,https://www.sxhm.com/collections/detail/7324.html,htps:/Uploads/Picture/2023/03/01/s63fec4e60242c.JPG
2971,新石器时期几何纹彩陶钵,新石器时代,一级,,高11.9cm，口径14cm，0.582kg,陶器,,https://www.sxhm.com/collections/detail/7325.html,htps:/Uploads/Picture/2023/03/01/s63fec4ea45e39.JPG
2972,唐彩绘陶男立俑,唐,二级,,高22cm，0.375kg,雕塑造像,,https://www.sxhm.com/collections/detail/7326.html,htps:/Uploads/Picture/2023/03/01/s63fec4f230132.JPG
2973,清螺钿山水人物纹插屏,清,一般,,高24cm，宽13.5cm，0.110kg,其他,,https://www.sxhm.com/collections/detail/7327.html,htps:/Uploads/Picture/2023/03/01/s63fec4f8372f3.jpg
2974,汉四乳蟠螭纹铜镜,汉,三级,,直径15.9cm，0.610kg,铜器,,https://www.sxhm.com/collections/detail/7328.html,htps:/Uploads/Picture/2023/03/01/s63fec506d37ea.jpg
2975,唐兽面砖,唐,三级,,长23cm，宽21cm，1.775kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/7329.html,htps:/Uploads/Picture/2023/03/01/s63fec501f1536.JPG
2976,唐青釉瓷执壶,唐,二级,,高21.3cm，底径6.5cm，0.678kg,瓷器,,https://www.sxhm.com/collections/detail/7330.html,htps:/Uploads/Picture/2023/03/01/s63fec50bf153c.jpg
2977,唐彩绘陶男立俑,唐,二级,,高22cm，0.380kg,雕塑造像,,https://www.sxhm.com/collections/detail/7331.html,htps:/Uploads/Picture/2023/03/01/s63fec50ed8e69.JPG
2978,新石器时代红陶瓶,新石器时代,三级,,高9.5cm，口径4cm，0.225kg,陶器,,https://www.sxhm.com/collections/detail/7332.html,htps:/Uploads/Picture/2023/03/01/s63fec512706ea.jpg
2979,清楠木镶宝石装饰挂屏,清,一般,,长104cm，宽48cm，16.500kg,其他,,https://www.sxhm.com/collections/detail/7333.html,htps:/Uploads/Picture/2023/03/01/s63fec517d4ce5.jpg
2980,东汉龙虎纹铜镜,汉,一般,,直径9.1cm，0.105kg,铜器,,https://www.sxhm.com/collections/detail/7334.html,htps:/Uploads/Picture/2023/03/01/s63fec51ee703a.JPG
2981,唐青釉瓷盖盂,唐,三级,,口径7.5cm，高13cm，0.662kg,瓷器,,https://www.sxhm.com/collections/detail/7335.html,htps:/Uploads/Picture/2023/03/01/s63fec530e41f1.jpg
2982,明石雕佛立像,明,三级,,高59cm，40.000kg,雕塑造像,,https://www.sxhm.com/collections/detail/7336.html,htps:/Uploads/Picture/2023/03/01/s63fec5354fecb.jpg
2983,清木雕挂屏,清,一般,,长113cm，宽78cm，15.000kg,其他,,https://www.sxhm.com/collections/detail/7337.html,htps:/Uploads/Picture/2023/03/01/s63fec53829015.jpg
2984,新石器时期人面鱼纹陶瓶,新石器时代,一级,,高21.5cm，口径3.5cm，底径６cm，0.765kg,陶器,,https://www.sxhm.com/collections/detail/7338.html,htps:/Uploads/Picture/2023/03/01/s63fec543d169b.JPG
2985,汉铜锛,汉,三级,,长9cm，刃宽3.5cm，0.104kg,铜器,,https://www.sxhm.com/collections/detail/7339.html,htps:/Uploads/Picture/2023/03/01/s63fec543e93f0.JPG
2986,唐白釉瓷壶,唐,三级,,高16.5cm，口径4.2cm，底径5.5cm，0.441kg,瓷器,,https://www.sxhm.com/collections/detail/7340.html,htps:/Uploads/Picture/2023/03/01/s63fec54f265fb.jpg
2987,清青花粉彩婴戏纹屏风,清,一般,,长118.7cm，宽24cm，8.000kg,其他,,https://www.sxhm.com/collections/detail/7341.html,htps:/Uploads/Picture/2023/03/01/s63fec5628358d.jpg
2988,秦陶御手俑,秦,一级,,高190cm，200.000kg,雕塑造像,,https://www.sxhm.com/collections/detail/7342.html,htps:/Uploads/Picture/2023/03/01/s63fec56024016.JPG
2989,汉鎏金铜铺首无环,汉,三级,,高4.7cm，宽4.8cm，0.022kg,铜器,,https://www.sxhm.com/collections/detail/7343.html,htps:/Uploads/Picture/2023/03/01/s63fec5612b5ca.JPG
2990,唐白釉花口瓷碗,唐,三级,,口径16.5cm，0.263kg,瓷器,,https://www.sxhm.com/collections/detail/7344.html,htps:/Uploads/Picture/2023/03/01/s63fec56d3b4d3.jpg
2991,新石器时代陶纺轮,新石器时代,一般,,直径3cm，6.000g,陶器,,https://www.sxhm.com/collections/detail/7345.html,htps:/Uploads/Picture/2023/03/01/s63fec5696ca6d.jpg
2992,唐彩绘陶女立俑,唐,三级,,高24cm，0.480kg,雕塑造像,,https://www.sxhm.com/collections/detail/7346.html,htps:/Uploads/Picture/2023/03/01/s63fec581db606.JPG
2993,汉方格乳钉纹铜铃,汉,三级,,高6.5cm，0.045kg,铜器,,https://www.sxhm.com/collections/detail/7347.html,htps:/Uploads/Picture/2023/03/01/s63fec583b79b4.JPG
2994,唐黑釉双耳瓷罐,唐,二级,,高18.5cm，口径4.3cm，底径8.4cm，0.916kg,瓷器,,https://www.sxhm.com/collections/detail/7348.html,htps:/Uploads/Picture/2023/03/01/s63fec58edeb34.jpg
2995,清青花粉彩婴戏纹屏风,清,一般,,长118.7cm，宽24cm，8.000kg,其他,,https://www.sxhm.com/collections/detail/7349.html,htps:/Uploads/Picture/2023/03/01/s63fec57e6c42b.jpg
2996,唐彩绘陶女跪拜俑,唐,二级,,高10.5cm，长26cm，1.135kg,雕塑造像,,https://www.sxhm.com/collections/detail/7350.html,htps:/Uploads/Picture/2023/03/01/s63fec5a5516f1.JPG
2997,汉铜鼎,汉,一般,,通耳高27.5cm，口径24.5cm，9.050kg,铜器,,https://www.sxhm.com/collections/detail/7351.html,htps:/Uploads/Picture/2023/03/01/s63fec5a28c6ac.JPG
2998,唐白釉瓷壶,唐,二级,,高19cm，底径10.5cm，1.800kg,瓷器,,https://www.sxhm.com/collections/detail/7352.html,htps:/Uploads/Picture/2023/03/01/s63fec5aab4645.jpg
2999,清青花粉彩婴戏纹屏风,清,一般,,长118.7cm，宽24cm，8.000kg,其他,,https://www.sxhm.com/collections/detail/7353.html,htps:/Uploads/Picture/2023/03/01/s63fec5ada782d.jpg
3000,汉“大布黄千”铜范,汉,二级,,边长8.3cm，0.317kg,铜器,,https://www.sxhm.com/collections/detail/7354.html,htps:/Uploads/Picture/2023/03/01/s63fec5c37d263.jpg
3001,唐白釉瓷执壶,唐,三级,,高20cm，口径8.5cm，底径6.5cm，0.605kg,瓷器,,https://www.sxhm.com/collections/detail/7355.html,htps:/Uploads/Picture/2023/03/01/s63fec5ca8a9e6.jpg
3002,元灰陶卧狗,元,三级,,高5cm，长11.5cm，0.165kg,雕塑造像,,https://www.sxhm.com/collections/detail/7356.html,htps:/Uploads/Picture/2023/03/01/s63fec5cbe6d90.JPG
3003,清青花粉彩婴戏纹屏风,清,一般,,长118.7cm，宽24cm，8.000kg,其他,,https://www.sxhm.com/collections/detail/7357.html,htps:/Uploads/Picture/2023/03/01/s63fec5d69721e.jpg
3004,汉铜鍑,汉,二级,,高27.3cm，口径20.3cm，3.769kg,铜器,,https://www.sxhm.com/collections/detail/7358.html,htps:/Uploads/Picture/2023/03/01/s63fec5e31b42b.JPG
3005,唐三彩釉陶牛,唐,三级,,高6cm，长8.5cm，0.105kg,雕塑造像,,https://www.sxhm.com/collections/detail/7359.html,htps:/Uploads/Picture/2023/03/01/s63fec5f3ee08a.JPG
3006,唐白釉瓷碗,唐,三级,,高3cm，口径11cm，底径5cm，0.140kg,瓷器,,https://www.sxhm.com/collections/detail/7360.html,htps:/Uploads/Picture/2023/03/01/s63fec5f958256.jpg
3007,唐莲花纹瓦当,唐,三级,,径14cm，0.670kg,石器、石刻、砖瓦,,https://www.sxhm.com/collections/detail/7361.html,htps:/Uploads/Picture/2023/03/01/s63fec5d7c9b7b.jpg
3008,汉四乳蟠螭草叶纹铜镜,汉,三级,,直径12.4cm，0.195kg,铜器,,https://www.sxhm.com/collections/detail/7362.html,htps:/Uploads/Picture/2023/03/01/s63fec6005d40b.JPG
3009,唐三彩釉陶狮,唐,三级,,高7.5cm，长5.5cm，0.085kg,雕塑造像,,https://www.sxhm.com/collections/detail/7363.html,htps:/Uploads/Picture/2023/03/01/s63fec610346a7.JPG
3010,汉“上林”铜鼎,汉,一级,,高30cm，径32cm，6.000kg,铜器,,https://www.sxhm.com/collections/detail/7364.html,htps:/Uploads/Picture/2023/03/01/s63fec61a5892b.JPG
3011,唐陶马,唐,三级,,高15.5cm，长17.5cm，0.435kg,雕塑造像,,https://www.sxhm.com/collections/detail/7365.html,htps:/Uploads/Picture/2023/03/01/s63fec63141d1a.JPG
3012,唐白瓷瓶,唐,一般,,高30.5cm，径9cm，3.690kg,瓷器,,https://www.sxhm.com/collections/detail/7366.html,htps:/Uploads/Picture/2023/03/01/s63fec63f5e7f9.jpg
3013,汉“君宜高官”蝴蝶纹铜镜,汉,三级,,直径8.9cm，0.098kg,铜器,,https://www.sxhm.com/collections/detail/7367.html,htps:/Uploads/Picture/2023/03/01/s63fec63eb6d1c.JPG
3014,元灰陶蹲狮,元,三级,,高11cm，0.350kg,雕塑造像,,https://www.sxhm.com/collections/detail/7368.html,htps:/Uploads/Picture/2023/03/01/s63fec656b6067.JPG
